proportion,n,coverage rate,avg length,method,F1 score
0.7,100,1.0,15.999040386810705,Data splitting,0.5
0.7,100,1.0,7.952621538175672,Naive,0.5
0.7,100,0.9166666666666666,13.646486941269139,MLE,0.4
0.7,100,1.0,1013.8453912365025,Data splitting,0.5
0.7,100,0.875,8.270489818636854,Naive,0.5
0.7,100,1.0,13.630705329556262,MLE,0.4
0.7,100,1.0,15.453646998298593,Data splitting,0.0
0.7,100,0.875,8.003848736024251,Naive,0.5
0.7,100,0.75,13.759327934922554,MLE,0.4
0.7,100,1.0,706.1464395815921,Data splitting,0.4
0.7,100,0.75,7.8206410337294745,Naive,0.5
0.7,100,0.375,12.574239620876732,MLE,0.0
0.7,100,1.0,17.503170691854486,Data splitting,0.5
0.7,100,1.0,6.175690060349649,Naive,0.0
0.7,100,1.0,11.862254906303253,MLE,0.5
0.7,100,1.0,1070.7840803688714,Data splitting,0.5
0.7,100,0.625,7.812225867753245,Naive,0.5
0.7,100,0.9375,13.521508823192196,MLE,0.3333333333333333
0.7,100,1.0,15.231650884454329,Data splitting,0.0
0.7,100,0.5,6.162238057294715,Naive,0.0
0.7,100,0.8333333333333334,13.761221943130165,MLE,0.8
0.7,100,1.0,1030.4127518814735,Data splitting,0.5
0.7,100,0.75,8.401503254874791,Naive,0.5
0.7,100,0.625,11.770664476343441,MLE,1.0
0.7,100,1.0,706.2507845588211,Data splitting,0.8
0.7,100,0.625,8.334392490708911,Naive,1.0
0.7,100,0.9166666666666666,12.7698862601124,MLE,0.4
0.7,100,1.0,4913.728224156114,Data splitting,0.6666666666666666
0.7,100,0.75,7.176105957349626,Naive,0.6666666666666666
0.7,100,1.0,12.888651640995684,MLE,0.0
0.7,100,1.0,16.109466018941866,Data splitting,0.5
0.7,100,0.875,7.368375922962867,Naive,0.5
0.7,100,1.0,12.675695049113193,MLE,0.5
0.7,100,1.0,1058.339671534277,Data splitting,0.5
0.7,100,1.0,7.3870381060109285,Naive,0.5
0.7,100,0.75,10.509896225887713,MLE,0.0
0.7,100,1.0,998.0814397168671,Data splitting,0.5
0.7,100,0.75,6.098664725406682,Naive,0.0
0.7,100,0.9166666666666666,12.377414325634751,MLE,0.0
0.7,100,1.0,36003.55773286922,Data splitting,0.0
0.7,100,0.625,7.90788248444624,Naive,0.0
0.7,100,0.8333333333333334,13.296130020826537,MLE,0.4
0.7,100,0.8333333333333334,1493.5192913781418,Data splitting,0.4
0.7,100,0.75,7.628238143850363,Naive,0.0
0.7,100,1.0,10.561486060398646,MLE,0.0
0.7,100,1.0,11.585110961792978,Data splitting,0.0
0.7,100,1.0,6.1276724742750925,Naive,0.0
0.7,100,0.75,9.86824662934616,MLE,0.0
0.7,100,1.0,19.585582322403862,Data splitting,0.4
0.7,100,0.5,6.381672159047423,Naive,0.0
0.7,100,0.875,12.783676448245858,MLE,0.5
0.7,100,1.0,14.140312748196378,Data splitting,0.0
0.7,100,1.0,7.703035259382328,Naive,0.5
0.7,100,0.9166666666666666,13.795223240588511,MLE,0.4
0.7,100,0.875,18.22551614846244,Data splitting,0.5
0.7,100,0.75,8.486530577010436,Naive,0.5
0.7,100,0.75,9.93372273762212,MLE,0.0
0.7,100,0.875,15.90524332588401,Data splitting,0.0
0.7,100,0.75,6.424736975219752,Naive,0.0
0.7,100,0.8333333333333334,14.147684062648596,MLE,0.8
0.7,100,1.0,16.200658865416734,Data splitting,0.5
0.7,100,0.875,8.247625986919596,Naive,0.5
0.7,100,0.875,11.522881724971004,MLE,0.5
0.7,100,1.0,11.975836169877875,Data splitting,0.0
0.7,100,0.5,7.064213354216486,Naive,0.0
0.7,100,1.0,11.840073648998347,MLE,0.5
0.7,100,1.0,11.476982239192958,Data splitting,0.0
0.7,100,0.625,7.684501560513379,Naive,0.0
0.7,100,1.0,12.404998805495058,MLE,0.0
0.7,100,1.0,22.446574742173706,Data splitting,0.0
0.7,100,0.75,9.46231735348655,Naive,0.0
0.7,100,0.75,13.47792489420778,MLE,0.8
0.7,100,0.75,21.42285083418846,Data splitting,0.5
0.7,100,0.75,6.291420460842939,Naive,0.6666666666666666
0.7,100,0.75,11.93885566344498,MLE,0.5
0.7,100,1.0,11.44471813555683,Data splitting,0.6666666666666666
0.7,100,1.0,909.3750931057564,Naive,0.6666666666666666
0.7,100,0.75,12.834133359210416,MLE,0.5
0.7,100,1.0,977.0213142951086,Data splitting,0.0
0.7,100,1.0,6.035704196347863,Naive,0.0
0.7,100,0.9166666666666666,12.479135093283253,MLE,0.4
0.7,100,1.0,899.1435884534494,Data splitting,0.0
0.7,100,0.875,536.2624956281761,Naive,0.0
0.7,100,0.875,12.704927099441726,MLE,0.5
0.7,100,1.0,16.968810552123287,Data splitting,0.5
0.7,100,0.75,8.608085931865993,Naive,0.5
0.7,100,0.75,10.247668361983651,MLE,0.0
0.7,100,1.0,2354.9308959304103,Data splitting,0.0
0.7,100,0.6666666666666666,6.322008291520905,Naive,0.0
0.7,100,0.8333333333333334,12.97644425420434,MLE,0.8
0.7,100,1.0,2039.5711273202428,Data splitting,0.0
0.7,100,1.0,7.935377071870307,Naive,0.8
0.7,100,1.0,10.3640524571044,MLE,0.6666666666666666
0.7,100,1.0,2054.140577326865,Data splitting,0.0
0.7,100,0.75,6.032287030595654,Naive,0.0
0.7,100,0.75,10.464340901306572,MLE,0.6666666666666666
0.7,100,1.0,12146.925267133238,Data splitting,0.4
0.7,100,1.0,8.568395464819549,Naive,0.8
0.7,100,1.0,10.671521087742178,MLE,0.0
0.7,100,1.0,1067.663099956006,Data splitting,0.5
0.7,100,0.75,6.086696679900415,Naive,0.6666666666666666
0.7,100,0.9166666666666666,12.8651366726952,MLE,0.4
0.7,100,0.875,15.88790487882261,Data splitting,0.0
0.7,100,1.0,6.1810115381109325,Naive,0.0
0.7,100,0.5,12.201395554953098,MLE,0.5
0.7,100,1.0,1267.914343045851,Data splitting,0.5
0.7,100,0.875,7.678861002909929,Naive,0.5
0.7,100,1.0,13.585003887128131,MLE,0.8
0.7,100,1.0,10565.147671984529,Data splitting,0.5
0.7,100,0.6666666666666666,9.210667332735653,Naive,0.8
0.7,100,1.0,12.862609116177838,MLE,0.8
0.7,100,1.0,14133.891628208701,Data splitting,0.4
0.7,100,0.25,6.582189379134616,Naive,0.0
0.7,100,0.8125,13.981216332735515,MLE,0.3333333333333333
0.7,100,1.0,1232.3800910967996,Data splitting,0.5
0.7,100,1.0,8.651030294266942,Naive,0.4
0.7,100,0.75,13.994011591510773,MLE,0.6666666666666666
0.7,100,1.0,122642.19555694588,Data splitting,0.3333333333333333
0.7,100,0.85,12.004512463426819,Naive,0.5714285714285715
0.7,100,0.875,12.059714681653498,MLE,0.5
0.7,100,0.9166666666666666,2968.4237204100846,Data splitting,0.4
0.7,100,0.875,7.937358074584944,Naive,0.5
0.7,100,1.0,12.663750737835139,MLE,0.5
0.7,100,1.0,15.585778217120994,Data splitting,0.5
0.7,100,0.875,7.793497361444613,Naive,0.5
0.7,100,1.0,12.849619588078276,MLE,0.0
0.7,100,1.0,6350.398514388041,Data splitting,0.4
0.7,100,0.75,6.166242319943667,Naive,0.0
0.7,100,0.875,14.312685383590484,MLE,0.6666666666666666
0.7,100,1.0,992.3519189201673,Data splitting,0.0
0.7,100,0.75,6.249013607689414,Naive,0.0
0.7,100,0.75,12.397443999158014,MLE,0.5
0.7,100,1.0,2158.4848876397423,Data splitting,0.0
0.7,100,0.75,6.132276572009458,Naive,0.0
0.7,100,0.9166666666666666,12.83773491956982,MLE,0.4
0.7,100,1.0,1647.3273332902877,Data splitting,0.6666666666666666
0.7,100,0.8125,9.607862804474443,Naive,0.3333333333333333
0.7,100,1.0,12.668009085430818,MLE,0.0
0.7,100,1.0,2944.795470269048,Data splitting,0.5
0.7,100,1.0,7.778043014661377,Naive,0.0
0.7,100,1.0,13.885190136591861,MLE,0.8
0.7,100,1.0,1114.7661914819746,Data splitting,0.5
0.7,100,1.0,6.108947507039666,Naive,0.0
0.7,100,1.0,13.332099860636475,MLE,0.4
0.7,100,1.0,29.44661895801183,Data splitting,0.8
0.7,100,0.625,8.348906450860692,Naive,1.0
0.7,100,0.75,12.770178561115841,MLE,0.6666666666666666
0.7,100,1.0,23089.198241683243,Data splitting,0.6666666666666666
0.7,100,0.625,8.271142440936618,Naive,0.5
0.7,100,1.0,12.963637981629027,MLE,0.5
0.7,100,1.0,2172.719525709702,Data splitting,0.6666666666666666
0.7,100,0.75,6.221942835885016,Naive,0.6666666666666666
0.7,100,0.9166666666666666,13.751614159456777,MLE,0.4
0.7,100,0.9166666666666666,21.87683037990416,Data splitting,0.4
0.7,100,0.625,7.45667646050999,Naive,0.5
0.7,100,1.0,11.775313796806438,MLE,0.5
0.7,100,0.9166666666666666,2978.6895856229335,Data splitting,0.4
0.7,100,0.875,7.424409247780394,Naive,0.5
0.7,100,1.0,13.135015773715594,MLE,0.5
0.7,100,0.875,19.284907997037237,Data splitting,0.5
0.7,100,0.75,6.142037478391104,Naive,0.6666666666666666
0.7,100,1.0,13.135232512350406,MLE,0.0
0.7,100,1.0,22.895307596657233,Data splitting,0.6666666666666666
0.7,100,0.625,7.625279148285392,Naive,0.5
0.7,100,1.0,10.305606699899904,MLE,0.6666666666666666
0.7,100,1.0,2999.4688097742355,Data splitting,0.5
0.7,100,0.75,6.322489156584076,Naive,0.6666666666666666
0.7,100,0.625,12.942601247924202,MLE,0.5
0.7,100,1.0,6023.247720609016,Data splitting,0.0
0.7,100,0.875,8.26623701112678,Naive,0.5
0.7,100,0.8333333333333334,13.481023880227882,MLE,0.8
0.7,100,1.0,16.256968762695365,Data splitting,0.5
0.7,100,0.75,6.212070184809107,Naive,0.6666666666666666
0.7,100,0.8333333333333334,13.0572020969028,MLE,0.8
0.7,100,1.0,5062590.208752187,Data splitting,0.3333333333333333
0.7,100,0.75,8.084106849824352,Naive,0.5
0.7,100,1.0,12.48556066839887,MLE,0.5
0.7,100,1.0,20.02780829219814,Data splitting,0.8
0.7,100,0.875,7.78620233307525,Naive,0.5
0.7,100,1.0,12.839670398578043,MLE,0.0
0.7,100,1.0,17.861782757569806,Data splitting,0.5
0.7,100,1.0,7.890113709242637,Naive,0.0
0.7,100,0.9166666666666666,13.205094789427513,MLE,0.8
0.7,100,1.0,15.876736910516998,Data splitting,0.5
0.7,100,0.75,6.1284338168816355,Naive,0.6666666666666666
0.7,100,0.75,12.171631209686733,MLE,0.5
0.7,100,1.0,12292.788139130438,Data splitting,0.4
0.7,100,0.75,6.27918087044231,Naive,0.6666666666666666
0.7,100,0.375,12.615730261298445,MLE,0.5
0.7,100,0.9166666666666666,20.925941367943548,Data splitting,0.4
0.7,100,0.9166666666666666,8.782793225395048,Naive,0.8
0.7,100,0.875,12.151538321840818,MLE,0.5
0.7,100,0.8333333333333334,2304.6118741565933,Data splitting,0.4
0.7,100,0.5833333333333334,9.116658724056919,Naive,0.4
0.7,100,0.8125,13.929164755735478,MLE,0.3333333333333333
0.7,100,0.9166666666666666,4286.667512096421,Data splitting,0.8
0.7,100,0.75,8.376983641264061,Naive,0.5
0.7,100,0.625,12.295886447361422,MLE,0.0
0.7,100,1.0,3238.694835373408,Data splitting,0.0
0.7,100,0.875,7.6206703442984445,Naive,0.0
0.7,100,0.75,10.508713929238416,MLE,0.6666666666666666
0.7,100,0.75,11.716693200566247,Data splitting,0.0
0.7,100,0.75,7.735203832403041,Naive,0.5
0.7,100,1.0,12.424281866063664,MLE,0.8
0.7,100,1.0,18429.164722198402,Data splitting,0.6666666666666666
0.7,100,1.0,7.084027817042079,Naive,0.5
0.7,100,0.9166666666666666,13.961480131949957,MLE,0.0
0.7,100,1.0,19.35362762513391,Data splitting,0.8
0.7,100,1.0,6.13543406546942,Naive,0.6666666666666666
0.7,100,0.75,13.626377855959447,MLE,0.5
0.7,100,1.0,3223.0355177294205,Data splitting,0.5
0.7,100,0.875,8.308521012894145,Naive,0.5
0.7,100,0.875,12.22756668109459,MLE,0.0
0.7,100,1.0,4279.586682033195,Data splitting,0.0
0.7,100,0.25,9.146414385559561,Naive,0.0
0.7,100,1.0,12.836531018234563,MLE,0.5
0.7,100,0.875,16.913905265058496,Data splitting,0.5
0.7,100,0.5,6.371283605358889,Naive,0.0
0.7,100,1.0,13.187745219398735,MLE,0.8
0.7,100,1.0,1957.0713645981562,Data splitting,0.4
0.7,100,0.875,7.655109500640332,Naive,0.5
0.7,100,0.875,12.347146762774214,MLE,0.0
0.7,100,1.0,3190.5625399752334,Data splitting,0.0
0.7,100,0.875,7.763027154561847,Naive,0.0
0.7,100,0.75,10.093313250199405,MLE,0.0
0.7,100,1.0,1167.4361489354542,Data splitting,0.0
0.7,100,0.75,6.418565764013593,Naive,0.0
0.7,100,0.75,12.852050290418767,MLE,0.5
0.7,100,0.9166666666666666,1412.1910221117942,Data splitting,0.8
0.7,100,0.75,6.110446291275862,Naive,0.6666666666666666
0.7,100,0.875,12.560436283362176,MLE,0.0
0.7,100,0.875,18.31486004824462,Data splitting,0.0
0.7,100,0.25,6.583737159197612,Naive,0.0
0.7,100,1.0,12.805337611086813,MLE,0.5
0.7,100,1.0,2113.04390696894,Data splitting,0.0
0.7,100,1.0,7.68680084351351,Naive,0.0
0.7,100,1.0,12.520433949252656,MLE,0.0
0.7,100,1.0,3092.193758075274,Data splitting,0.5
0.7,100,0.75,6.618693085016475,Naive,0.0
0.7,100,0.9166666666666666,12.899407107718504,MLE,0.8
0.7,100,1.0,13553.273484084792,Data splitting,0.4
0.7,100,1.0,6.207589951659157,Naive,0.6666666666666666
0.7,100,0.9166666666666666,12.828419731560162,MLE,0.8
0.7,100,1.0,16.7662603584605,Data splitting,0.5
0.7,100,0.875,7.856524134588444,Naive,0.5
0.7,100,0.9166666666666666,13.08788524117165,MLE,0.4
0.7,100,1.0,690.0979417032489,Data splitting,0.3333333333333333
0.7,100,0.8333333333333334,8.539224505241735,Naive,0.4
0.7,100,0.9166666666666666,13.2365612187587,MLE,0.4
0.7,100,1.0,17.446404998779563,Data splitting,0.0
0.7,100,0.875,7.98136206417019,Naive,0.0
0.7,100,0.9166666666666666,12.995123732189825,MLE,0.8
0.7,100,1.0,12.340829399463418,Data splitting,0.0
0.7,100,0.75,6.170232700330134,Naive,0.6666666666666666
0.7,100,0.125,13.153814699556175,MLE,0.0
0.7,100,1.0,40072.00899905337,Data splitting,0.0
0.7,100,0.5,6.1564241451804875,Naive,0.0
0.7,100,1.0,14.142662955335238,MLE,0.4
0.7,100,1.0,22.081818566601857,Data splitting,0.4
0.7,100,0.75,7.671135431943936,Naive,0.5
0.7,100,0.8333333333333334,12.701558433307726,MLE,0.4
0.7,100,1.0,27.964299416959822,Data splitting,0.4
0.7,100,0.75,6.2763831914193755,Naive,0.6666666666666666
0.7,100,0.875,12.62006548866604,MLE,0.0
0.7,100,0.875,1101.2616697112799,Data splitting,0.5
0.7,100,0.8333333333333334,8.503339251388088,Naive,0.4
0.7,100,1.0,13.924770936402382,MLE,0.4
0.7,100,1.0,21.88459900280388,Data splitting,0.8
0.7,100,0.875,8.628363219834693,Naive,0.5
0.7,100,1.0,10.405413450913894,MLE,0.6666666666666666
0.7,100,1.0,2974.8394245656064,Data splitting,0.5
0.7,100,0.75,6.150364181973675,Naive,0.0
0.7,100,0.75,9.949320628888337,MLE,0.6666666666666666
0.7,100,1.0,19182.678668743796,Data splitting,0.8
0.7,100,0.8125,10.105169113480482,Naive,0.6666666666666666
0.7,100,0.875,12.570707571512575,MLE,0.0
0.7,100,0.9166666666666666,19.92421568068941,Data splitting,0.0
0.7,100,0.75,7.9408698614286415,Naive,0.0
0.7,100,1.0,12.746198988062877,MLE,0.5
0.7,100,1.0,12.561717787883003,Data splitting,0.6666666666666666
0.7,100,0.5,8.40454408445932,Naive,0.5
0.7,100,1.0,12.113246711169742,MLE,1.0
0.7,100,1.0,7200.49775110403,Data splitting,1.0
0.7,100,0.625,7.5977732595091165,Naive,1.0
0.7,100,0.875,12.42412351241234,MLE,0.5
0.7,100,1.0,12.14344441251608,Data splitting,0.0
0.7,100,0.75,8.153960805024582,Naive,0.5
0.7,100,1.0,10.466101150487992,MLE,0.5454545454545454
0.7,100,1.0,12.95263481254438,Data splitting,0.6666666666666666
0.7,100,0.6666666666666666,6.186881165002788,Naive,0.5454545454545454
0.7,100,0.25,9.416275300112027,MLE,0.6666666666666666
0.7,100,1.0,2114.2448644137326,Data splitting,0.6666666666666666
0.7,100,0.75,1142.485715858908,Naive,0.6666666666666666
0.7,100,0.875,12.24239855387017,MLE,0.5
0.7,100,1.0,21.582129061477435,Data splitting,0.4
0.7,100,0.75,6.459591835213159,Naive,0.0
0.7,100,1.0,14.24760591877817,MLE,0.6666666666666666
0.7,100,1.0,24.25384790380529,Data splitting,0.8
0.7,100,1.0,6.047190186086913,Naive,0.0
0.7,100,1.0,12.838585217840208,MLE,0.5
0.7,100,0.875,3375.307186952748,Data splitting,0.5
0.7,100,0.6666666666666666,6.210013774413653,Naive,0.5454545454545454
0.7,100,0.75,12.952361374312897,MLE,0.5
0.7,100,1.0,18.59574441609712,Data splitting,0.5
0.7,100,0.75,6.132020148323895,Naive,0.0
0.7,100,0.75,13.031558599782997,MLE,0.4
0.7,100,1.0,17.470428799456045,Data splitting,0.0
0.7,100,0.75,8.125523858129823,Naive,0.0
0.7,100,1.0,10.386805315123771,MLE,0.0
0.7,100,1.0,1901.3728432450214,Data splitting,0.0
0.7,100,0.75,6.148598729003632,Naive,0.0
0.7,100,1.0,11.950708466860998,MLE,0.5
0.7,100,1.0,4141.896918215078,Data splitting,0.5
0.7,100,0.75,6.237818801290504,Naive,0.0
0.7,100,0.875,12.004406473654415,MLE,0.5
0.7,100,1.0,10.695899172273561,Data splitting,0.0
0.7,100,0.75,6.074660612940042,Naive,0.6666666666666666
0.7,100,0.9166666666666666,13.690262958075001,MLE,0.4
0.7,100,1.0,9271.845354858388,Data splitting,0.0
0.7,100,0.3333333333333333,6.6381769053131165,Naive,0.5454545454545454
0.7,100,1.0,12.606815750660143,MLE,0.5
0.7,100,1.0,2176.6250554917237,Data splitting,0.5
0.7,100,0.75,9.738103395620536,Naive,0.4
0.7,100,0.75,12.612629411887664,MLE,0.0
0.7,100,0.875,16.92135306736936,Data splitting,0.5
0.7,100,0.75,6.492570540537307,Naive,0.0
0.7,100,0.9166666666666666,13.033284575043098,MLE,0.4
0.7,100,1.0,12.570423184615292,Data splitting,0.6666666666666666
0.7,100,0.75,7.734966932330147,Naive,0.5
0.7,100,0.75,10.543119807646042,MLE,0.0
0.7,100,0.875,17.193293173305847,Data splitting,0.0
0.7,100,0.75,7.844334228930637,Naive,0.0
0.7,100,1.0,13.13242381347228,MLE,0.4
0.7,100,1.0,1038.9686762052897,Data splitting,0.0
0.7,100,0.625,8.229007767827483,Naive,0.5
0.7,100,1.0,13.215258291017726,MLE,0.8
0.7,100,1.0,83199370.99455503,Data splitting,0.6666666666666666
0.7,100,0.5833333333333334,9.074640073602346,Naive,0.4
0.7,100,0.75,11.873088681100537,MLE,0.5
0.7,100,0.875,19.272664864374,Data splitting,0.5
0.7,100,0.875,7.812856015952455,Naive,0.0
0.7,100,1.0,12.086200748074873,MLE,0.5
0.7,100,1.0,2755.6618347278227,Data splitting,1.0
0.7,100,0.875,7.946052557863214,Naive,0.5
0.7,100,1.0,13.136336484411764,MLE,0.0
0.7,100,1.0,15.217761652429877,Data splitting,0.5
0.7,100,1.0,6.076516282903187,Naive,0.0
0.7,100,0.8333333333333334,12.98322297753365,MLE,0.0
0.7,100,0.875,16.362215653505363,Data splitting,0.5
0.7,100,0.625,7.865389007904373,Naive,0.5
0.7,100,0.6666666666666666,13.82440650028653,MLE,0.0
0.7,100,1.0,17.0022783709505,Data splitting,0.5
0.7,100,1.0,7.331600952242202,Naive,0.5
0.7,100,0.875,12.506340603914781,MLE,0.5
0.7,100,1.0,11.328659623096602,Data splitting,0.6666666666666666
0.7,100,0.75,6.350621049451756,Naive,0.6666666666666666
0.7,100,0.75,10.404528368718001,MLE,0.6666666666666666
0.7,100,1.0,1223.3019469279818,Data splitting,1.0
0.7,100,1.0,6.185783155072703,Naive,0.6666666666666666
0.7,100,0.9166666666666666,12.924636613075437,MLE,0.0
0.7,100,0.8333333333333334,23.040150067249254,Data splitting,0.4
0.7,100,0.875,7.55913384671702,Naive,0.5
0.7,100,0.8333333333333334,13.262470254074723,MLE,0.4
0.7,100,1.0,687.2356478208513,Data splitting,0.4
0.7,100,0.75,9.31090919498695,Naive,0.3333333333333333
0.7,100,0.5833333333333334,14.293236798022876,MLE,0.4
0.7,100,1.0,10.53594995267654,Data splitting,0.0
0.7,100,0.75,6.2632291708418375,Naive,0.0
0.7,100,0.9166666666666666,13.757391888215816,MLE,0.4
0.7,100,1.0,1237.7518303237696,Data splitting,0.0
0.7,100,0.6666666666666666,6.481832752048249,Naive,0.5454545454545454
0.7,100,0.25,13.93062574728914,MLE,0.5
0.7,100,0.875,21.768837961086106,Data splitting,0.5
0.7,100,1.0,6.026032475891554,Naive,0.6666666666666666
0.7,100,1.0,12.992889697293185,MLE,0.4
0.7,100,1.0,25.455189449414245,Data splitting,0.4
0.7,100,0.75,8.350100397513422,Naive,0.5
0.7,100,0.9166666666666666,11.995364782133427,MLE,0.4
0.7,100,0.6875,32.4952927913768,Data splitting,0.6666666666666666
0.7,100,0.5833333333333334,8.567166090168449,Naive,0.4
0.7,100,1.0,10.661356612158983,MLE,0.6666666666666666
0.7,100,1.0,12.001672891523269,Data splitting,0.0
0.7,100,1.0,6.161890078996352,Naive,0.0
0.7,100,0.9166666666666666,13.069224554711035,MLE,0.8
0.7,100,0.9166666666666666,26.062806784692075,Data splitting,0.4
0.7,100,0.75,7.7353482034968355,Naive,0.5
0.7,100,0.9166666666666666,13.729080029179421,MLE,0.0
0.7,100,1.0,2069.3866433312533,Data splitting,0.0
0.7,100,0.875,7.875289682879053,Naive,0.0
0.7,100,0.875,12.883385185414115,MLE,1.0
0.7,100,1.0,14.72720860849598,Data splitting,1.0
0.7,100,0.75,6.088346501166583,Naive,0.6666666666666666
0.7,100,1.0,12.76694260335968,MLE,0.5
0.7,100,1.0,14025.711904878457,Data splitting,0.8
0.7,100,0.6666666666666666,5.879999428290849,Naive,0.0
0.7,100,1.0,13.440543835692274,MLE,0.5
0.7,100,1.0,16.709171564995643,Data splitting,0.5
0.7,100,1.0,6.070361244621289,Naive,0.6666666666666666
0.7,100,1.0,12.765969177730668,MLE,0.0
0.7,100,1.0,11.742081943533822,Data splitting,0.0
0.7,100,0.875,7.891668704546058,Naive,0.0
0.7,100,0.75,10.363274675296976,MLE,0.0
0.7,100,1.0,3854.8272300831704,Data splitting,0.4
0.7,100,1.0,7.263296379667888,Naive,0.5
0.7,100,1.0,12.478290420616595,MLE,0.5
0.7,100,1.0,3115.4656632769365,Data splitting,0.5
0.7,100,0.75,6.268324375555082,Naive,0.6666666666666666
0.7,100,1.0,11.83642951006271,MLE,1.0
0.7,100,1.0,27623.585484247047,Data splitting,0.4
0.7,100,0.75,7.737492013521521,Naive,0.5
0.7,100,0.75,13.209934901154464,MLE,0.6666666666666666
0.7,100,1.0,4318.7355574232415,Data splitting,0.4
0.7,100,0.75,8.63987072753786,Naive,0.4
0.7,100,0.75,14.246088528179513,MLE,0.4
0.7,100,1.0,18.069699938034816,Data splitting,0.0
0.7,100,0.75,6.088300166624068,Naive,0.0
0.7,100,0.875,12.650523888928618,MLE,1.0
0.7,100,1.0,5158.697173359446,Data splitting,0.6666666666666666
0.7,100,0.5,6.444230711519029,Naive,0.6666666666666666
0.7,100,0.9166666666666666,13.235921821856065,MLE,0.4
0.7,100,1.0,15.763318175186775,Data splitting,0.5
0.7,100,0.875,7.797807882826534,Naive,0.5
0.7,100,0.625,12.301128763655836,MLE,0.5
0.7,100,1.0,1024.8253080975599,Data splitting,0.5
0.7,100,0.5,7.607407089259736,Naive,0.0
0.7,100,0.625,12.32517804791161,MLE,0.5
0.7,100,1.0,6577.2254722016805,Data splitting,0.4
0.7,100,1.0,7.950971162767758,Naive,0.5
0.7,100,0.625,12.715778006094055,MLE,1.0
0.7,100,1.0,1198.553929854356,Data splitting,0.6666666666666666
0.7,100,0.75,6.125017645908576,Naive,0.6666666666666666
0.7,100,1.0,13.233534179970404,MLE,0.5
0.7,100,1.0,16.526338678302892,Data splitting,0.0
0.7,100,1.0,7.690346649938367,Naive,0.5
0.7,100,1.0,12.50487649711566,MLE,0.0
0.7,100,1.0,38088.32558262662,Data splitting,0.4
0.7,100,0.5,8.634310386435667,Naive,0.5
0.7,100,0.875,12.297208836527348,MLE,0.5
0.7,100,1.0,6537.153340377044,Data splitting,0.5
0.7,100,0.9166666666666666,8.566919132491728,Naive,0.4
0.7,100,0.9375,13.899282082996423,MLE,0.3333333333333333
0.7,100,0.9166666666666666,790.9460456450223,Data splitting,0.8
0.7,100,0.75,8.50969358287571,Naive,0.8
0.7,100,1.0,13.35433677384255,MLE,0.0
0.7,100,1.0,11.58931135489361,Data splitting,0.0
0.7,100,1.0,6.261157148527985,Naive,0.0
0.7,100,0.9166666666666666,13.562461710310815,MLE,0.4
